NOA_PP_LAT_5_ID|JUR|PARID|ALTID|TAXYR|OWNERNAME|ADDR1|ADDR2|CITYNAME|STATECODE|ZIP1|PIN|CONTACT_NAME|CONTACT_PHONE|CONTACT_FAX|CONTACT_EMAIL|PROPERTY_ADDRESS|TAXPAYER_NAME|TAXPAYER_PREPARED_DATE|TAX_PREPARER_NAME|TAX_PREPARER_PHONE|TAX_PREPARER_EMAIL|TAX_PREPARER_PREPARED_DATE|FORM_ID
3495|5|3825-GENDEGAULLEDRP|513109115P|2014|"POPEYES FAMOUS FRIED CHICKEN INC #2079"|"C/O UHY ADVISORS-SALT"|"3555 TIMMONS LN SUITE 1100"|HOUSTON|TX|77027|123456|"JEFF SHAMMA"|7134073718|||"3825  GEN DE GAULLE DR "|||||||3495
3496|5|3826-GENDEGAULLEDRP|513110814P|2014|"PAYLESS SHOESOURCE #1227"|"3231 EAST 6TH ST"|"P O BOX 1249"|TOPEKA|KS|66601|123456|"CHERYL FALK"|7852952084|||"3826  GEN DE GAULLE DR "|||||||3496
3497|5|3837-MACARTHURBDP|513110719P|2014|"MANNY HIDALGO STATE FARM"|"3837 MACARTHUR BLVD"||"NEW ORLEANS"|LA|70114|123456|"EMANUEL J HIDALGO| JR"|5043621919|||"3837  MAC ARTHUR BD "|||||||3497
3498|5|3865-GENDEGAULLEDRBP|513109118P|2014|"SMOOTHIE KING"|"3865 GEN DE GAULLE DR"|"ST B"|"NEW ORLEANS"|LA|70114|123456|"JOSEPH GRETTYS"|5047820137|9857927409||"3865  GEN DE GAULLE DR B"|||||||3498
3499|5|3865-GENDEGAULLEDRP|513109129P|2014|"MAJESTIC CLEANERS"|"3865 GEN DE GAULLE DRIVE"||"NEW ORLEANS"|LA|70131|123456|"JENNIFER KANG"|5043615067|||"3865  GEN DE GAULLE DR "|||||||3499
3500|5|3900-GENDEGAULLEDRP|513110705P|2014|"DI MARTINO'S MUFFULLETTAS"|"3900 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70114|123456|"PETER S DI MARTINO"|5043921150|5043921334||"3900  GEN DE GAULLE DR "|||||||3500
3501|5|3910-GENDEGAULLEDRP|513110718P|2014|"PLANET BEACH"|"3910 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70114|123456|"PAULA HASLAUER"|5046502974|||"3910  GEN DE GAULLE DR "|||||||3501
3502|5|3920-GENDEGAULLEDR0000001P|513110708P|2014|"DE GAULLE CHIROPRATIC CLINIC"|"3906 GEN DEGAULLE DR"||"NEW ORLEANS"|LA|70114|123456|"RON COLLINS"|5043626000|5043626010||"3920  GEN DE GAULLE DR 0000001"|||||||3502
3503|5|3920-GENDEGAULLEDRP|513110707P|2014|"KEVIN K GIPSON"|"3920 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70114|123456|||||"3920  GEN DE GAULLE DR "|||||||3503
3504|5|3924-GENDEGAULLEDRP|513110713P|2014|"JAMES C. FOX CPA"|"3924 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70114|123456|"LANCE COPPOLA"|5048788888|5048788888|LC@YAHOO.COM|"3924  GEN DE GAULLE DR "|||"L COPPOLA"|5458887878|LC@YAHOO.COM|2013-02-13|3504
3505|5|4-OILCOMPANYSTP|513100104P|2014|"BRIDGELINE GAS DISTRIBUTION LLC"|"C/O PROP TAX DEPT"|"PO BOX 285"|HOUSTON|TX|77001|123456|"ROBERT D JONES"|8328545610|||"4  OIL COMPANY ST "|||||||3505
3506|5|4000-GENDEGAULLEDRP|513110812P|2014|"FIFTH DISTRICT SAVINGS BANK"|"P O BOX 6326"||"NEW ORLEANS"|LA|70174|123456|||||"4000  GEN DE GAULLE DR "|||||||3506
3507|5|4001-BEHRMANHWAP|513109623P|2014|"MINNESOTA REGIS CORPORATION"|"7201 METRO BLVD."||MINNEAPOLIS|MN|55439|123456|"CHRISTINA JORDAN"|9528061351|||"4001  BEHRMAN HW A"|||||||3507
3508|5|4001-BEHRMANHWFP|513109653P|2014|"MCDONALD'S #28126"|"120 NORTHPARK BLVD"||COVINGTON|LA|70433|123456|"CHRIS BARDELL"|9852106491||DOWNTOWNBULLARD@AOL.COM|"4001  BEHRMAN HW F"|||||||3508
3509|5|4001-BEHRMANHWP|513109650P|2014|"WAL-MART LA| LLC #01-1163"|"PO BOX 8050"|"MS 0555 PROP TAX DEPT"|BENTONVILLE|AR|72712|123456|"PATRICIA BAGGETT"|4792047216|||"4001  BEHRMAN HW "|||||||3509
3510|5|4001-GENDEGAULLEDRBP|513110903P|2014|"SHEAR LUXURY HAIR SALON"|"4001 GEN DEGAULLE DR"|B|"NEW ORLEANS"|LA|70114|123456||5043623900|||"4001  GEN DE GAULLE DR B"|||||||3510
3511|5|4001-GENDEGAULLEDRCP|513110904P|2014|"LE UNIQUE"|"C/O MARITZA ENTERPRISES INC"|"826 MARLENE DR"|GRETNA|LA|70056|123456|"RENE & MARITZA VALLE"||||"4001  GEN DE GAULLE DR C"|||||||3511
3512|5|4001-GENDEGAULLEDRE-1P|513110953P|2014|"BURKE'S OUTLET STORE #579"|"C/O TAX DEPT"|"P O BOX 25207"|BRADENTON|FL|34206|123456|"LISA CURRY"|9417444692|||"4001  GEN DE GAULLE DR E-1"|||||||3512
3513|5|4001-GENDEGAULLEDRG/HP|513110937P|2014|"ROUSE'S ENTERPRISES LLC"|"ROUSE'S MARKET #36"|"PO BOX 5358"|THIBODAUX|LA|70302|123456|"THOMAS ROUSE"|9854475998|||"4001  GEN DE GAULLE DR G/H"|||||||3513
3514|5|4001-GENDEGAULLEDRKP|513110911P|2014|"BOUNCE DE LIS"|"4001 GEN DEGAULLE DR"|K|AUSTIN|TX|78752|123456|||||"4001  GEN DE GAULLE DR K"|||||||3514
3515|5|4001-MACARTHURBDP|513110822P|2014|"WESTSIDE DENTAL GROUP"|"4001 MACARTHUR BLVD"||"NEW ORLEANS"|LA|70131|123456|"MICHAEL N. ROUHAN"|5043687000|5043687095||"4001  MAC ARTHUR BD "|||||||3515
3516|5|4005-GENDEGAULLEDRP|513110916P|2014|"SOUTHERN RIVER RESTAURANTS LLC"|"APPLEBEE'S #9077"|"P O BOX 18939"|NATCHEZ|MS|39122|123456|"MARY JO MC NERNEY"|6014459710|6044454397||"4005  GEN DE GAULLE DR "|||||||3516
3517|5|401-OPELOUSASAVP|513104501P|2014|"STEVENSON'S HAIR ACADEMY"|"P.O. BOX 740610"|"401 OPELOUSAS AVENUE"|"NEW ORLEANS"|LA|70174|123456|||||"401  OPELOUSAS AV "|||||||3517
3518|5|4021-BEHRMANAV-CP|513109683P|2014|"BEHRMAN CAJUN SEAFOOD"|"4021 BEHRMAN AV"|"SUITE C"|"NEW ORLEANS"|LA|70131|123456|||||"4021  BEHRMAN AV -C"|||||||3518
3519|5|4021-BEHRMANAVPP|513109680P|2014|"FAMILY DOLLAR STORES OF LA #05434"|"C/O CORP TAX CONSULTING"|"PO BOX 56018"|INDIANAPOLIS|IN|46256|123456|"SHANIKA JOHNSON"|3173481341||SJOHNSON@CORP-TAX.NET|"4021  BEHRMAN AV P"|||||||3519
3520|5|4021-BEHRMANHWAP|513109655P|2014|"CHECK INTO CASH #16042"|"4025 WOODLAND PARK BD"|"SUITE 310"|ARLINGTON|TX|76013|123456|"KRISTI THOMAS"|8179830097|||"4021  BEHRMAN HW A"|||||||3520
3521|5|4021-BEHRMANHWBP|513109657P|2014|"GAME STOP #2509"|"3609 SMITH BARRY RD STE 100"||ARLINGTON|TX|76013|123456|"WAYNE LOVIN   817-261-6656"|8172616656|||"4021  BEHRMAN HW B"|||||||3521
3522|5|4021-BEHRMANHWEP|513109663P|2014|"SALLY BEAUTY SUPPLY LLC"|"ATTN TAX DEPT"|"PO BOX 90220"|DENTON|TX|76202|123456|"RUSSELL WEBB   940-297-3531"|9402973531|||"4021  BEHRMAN HW E"|||||||3522
3523|5|4021-BEHRMANHWI-2P|513109651P|2014|"SIMPLY FASHION #127"|"P O BOX 188"||BIRMINGHAM|AL|35201|123456|"KATHY LANGSTON"|2059511705|||"4021  BEHRMAN HW I-2"|||||||3523
3524|5|4021-BEHRMANHWKP|513109654P|2014|"THE CATO CORP #175"|"CORP TAX DEPT"|"P O BOX 34216"|CHARLOTTE|NC|28234|123456|||||"4021  BEHRMAN HW K"|||||||3524
3525|5|4071-WOODLANDHW-P|513112648P|2014|"THE MUDMASTERS GROUP"|"4071 WOODLAND HWY"||"NEW ORLEANS"|LA|70131|123456|"JOEL RAYBORN"|5044582909|5043923264|JOELRAYBORN@YAHOO.COM|"4071  WOODLAND HW -"|||||||3525
3526|5|4100-GENDEGAULLEDR0000010P|513111120P|2014|"BLOCKBUSTER INC 22068"|"PO BOX 6623"||ENGLEWOOD|CO|80155|123456|"ANDREW BUCHANAN"|7205145068|||"4100  GEN DE GAULLE DR 0000010"|||||||3526
3527|5|4100-GENDEGAULLEDR1P|513111122P|2014|"DIAMOND NAILS"|"4100 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456|||||"4100  GEN DE GAULLE DR 1"|||||||3527
3528|5|4100-GENDEGAULLEDRB-7P|513112570P|2014|"FIRST NBC"|"210 BARONNE ST"||"NEW ORLEANS"|LA|70112|123456|"GREG WOLFE"|5046713863|5046713490|GWOLFE@FIRSTNBCBANK.COM|"4100  GEN DE GAULLE DR B-7"|||||||3528
3529|5|4100-GENDEGAULLEDRD-5P|513111174P|2014|CURVES|"4100 GEN DE GAULLE DR"|"SUITE D-5"|"NEW ORLEANS"|LA|70131|123456|||||"4100  GEN DE GAULLE DR D-5"|||||||3529
3530|5|4110-GENDEGAULLEDR-P|513111027P|2014|"JP MORGAN CHASE BANK NA"|"1111 POLARIS PARKWAY"|OH1-1086|COLUMBUS|OH|43240|123456|"KAREN MARSTON"|6142135473|||"4110  GEN DE GAULLE DR -"|||||||3530
3531|5|4110-GENDEGAULLEDRP|513111025P|2014|"WALGREENS 03889-S-PPT"|"WALGREEN LOUISIANA CO.| INC."|"300 WILMONT ROAD MS #3301"|DEERFIELD|IL|60015|123456|"VERONICA ARENSKY"|8473154429|||"4110  GEN DE GAULLE DR "|||||||3531
3532|5|4140-GENDEGAULLEDR-P|513111183P|2014|"PJ'S COFFEE & TEA"|"4100 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456|"TERRI SAMPEY"||||"4140  GEN DE GAULLE DR -"|||||||3532
3533|5|4230-GENDEGAULLEDRP|513111304P|2014|"BURGER KING  18-037(1511)"|"C/O DAVID B NIX & ASSOC"|"PO BOX 2170"|KELLER|TX|76244|123456|"DAVID NIX"|8175811970|||"4230  GEN DE GAULLE DR "|||||||3533
3534|5|4250-GENDEGAULLEDRP|513111169P|2014|"CROWN CASTLE SOUTH LLC"|"PMB 353  SITE #812748"|"4017 WASHINGTON ROAD"|MCMURRAY|PA|15317|123456|"CARMEN LOPEZ 713-982-3258"|8668664186|7138904226||"4250  GEN DE GAULLE DR "|||||||3534
3535|5|4300-GENDEGAULLEDR1P|513111329P|2014|"TACO BELL OF AMERICA LLC #20940"|"PO BOX  35370"||LOUISVILLE|KY|40232|123456|"JERI CRAIG"|5028746771|||"4300  GEN DE GAULLE DR 1"|||||||3535
3536|5|434-POWDERSTP|513100501P|2014|"BOLLINGER ALGIERS| INC."|"434 POWDER ST"|"P.O. BOX 6068"|"NEW ORLEANS"|LA|70114|123456|"NON LISTED"|9855322554|9855327228||"434  POWDER ST "|||||||3536
3537|5|4350-GENDEGAULLEDRP|513111303P|2014|"K & B LOUISIANA CORPORATION"|"PO BOX 839"||"CAMP HILL"|PA|17001|123456|"K & B LOUISIANA CORPORATION"|7177612633|||"4350  GEN DE GAULLE DR "|||||||3537
3538|5|4400-GENDEGAULLEDRP|513111302P|2014|"JP MORGAN CHASE BANK| N A"|"1111 POLARIS PKWY"|OH1-1086|COLUMBUS|OH|43240|123456|"KAREN MARSTON"|6142135473|||"4400  GEN DE GAULLE DR "|||||||3538
3539|5|4422-GENMEYERAV-P|513111682P|2014|"AT&T MOBILITY LLC"|"ATTN PROP TAX DEPT"|"909 CHESTNUT ST RM 36-M-01"|"SAINT LOUIS"|MO|63101|123456|"BRIAN MARLER"|8005968366|3142357996||"4422  GEN MEYER AV -"|||||||3539
3540|5|4422-GENMEYERAVP|513111720P|2014|"ALLTEL COMMUNICATIONS LLC"|"PO BOX 260968"||PLANO|TX|75026|123456|"MICHELLE RICHTER"|9724755555|||"4422  GEN MEYER AV "|||||||3540
3541|5|446-PELICANAVP|513101301P|2014|"GULF PIZZA"|"446 PELICAN AVE"||"NEW ORLEANS"|LA|70114|123456|"CHRIS? CANTRELL"|5042343637|||"446  PELICAN AV "|||||||3541
3542|5|446-VALLETTESTBP|513102909P|2014|"ROSETREE GLASS STUDIO"|"446 VALLETTE ST"||"NEW ORLEANS"|LA|70114|123456||5043663602|||"446  VALLETTE ST B"|||||||3542
3543|5|4460-GENDEGAULLEDRP|513111298P|2014|"RICHARD VILLAGE AURORA"|"DENTAL INC"|"4460 GEN DE GAULLE DR"|"NEW ORLEANS"|LA|70131|123456|"GIZELLE RICHARD"|5043945330|||"4460  GEN DE GAULLE DR "|||||||3543
3544|5|4480-GENDEGAULLEDR104P|513111267P|2014|"THE EYES HAVE IT INC"|"4480 GEN DE GAULLE DR"|"SUITE 104"|"NEW ORLEANS"|LA|70131|123456||5043932551|||"4480  GEN DE GAULLE DR 104"|||||||3544
3545|5|4480-GENDEGAULLEDR109P|513111248P|2014|"MC DONALD LAW FIRM APLC"|"4480 GEN DE GAULLE DR"|"SUITE 109"|"NEW ORLEANS"|LA|70131|123456|||||"4480  GEN DE GAULLE DR 109"|||||||3545
3546|5|4480-GENDEGAULLEDR201P|513111295P|2014|"METROPOLITAN TRAINING"|"SERVICES LLC"|"4480 GEN DE GAULLE DR #201"|"NEW ORLEANS"|LA|70131|123456|"RHEA WOODS"|5043248820|||"4480  GEN DE GAULLE DR 201"|||||||3546
3547|5|4480-GENDEGAULLEDR207P|513111253P|2014|"ALLEN ACCOUNTING LLC"|"4480 GEN DE GAULLE DR"|"SUITE 207"|"NEW ORLEANS"|LA|70131|123456||5043248648||ALLENACCTLLC@YAHOO.COM|"4480  GEN DE GAULLE DR 207"|||||||3547
3548|5|4480-GENDEGAULLEDR210P|513111262P|2014|"THOMAS CRUISE & TRAVEL"|"PO BOX 741122"||"NEW ORLEANS"|LA|70174|123456|||||"4480  GEN DE GAULLE DR 210"|||||||3548
3549|5|4500-PATTERSONSTP|513110601P|2014|"HARBOR TOWING & FLEETING INC"|"3801 N CAUSEWAY BLVD #310"||METAIRIE|LA|70002|123456|||||"4500  PATTERSON ST "|||||||3549
3550|5|4500-WOODLANDDRP|513112613P|2014|"JULIEN'S NO 2 FOOD STORE"|"4500 WOODLAND DR"||"NEW ORLEANS"|LA|70131|123456|||||"4500  WOODLAND DR "|||||||3550
3551|5|4502-GENMEYERAVP|513111719P|2014|"JO ELLEN SMITH CONVALESCENT"|"613 NORTH 5TH"||MONROE|LA|71201|123456|||||"4502  GEN MEYER AV "|||||||3551
3552|5|4550-GENDEGAULLEDR-P|513112052P|2014|"FIRST BANK AND TRUST"|"4550 GEN DEGAULLE DR"||"NEW ORLEANS"|LA|70131|123456|||||"4550  GEN DE GAULLE DR -"|||||||3552
3553|5|4553-GENMEYERAVP|513111712P|2014|"WALGREENS #12557-S"|"WALGREEN LOUISIANA CO.| INC."|"300 WILLMOT RD MS #3301"|DEERFIELD|IL|60015|123456|"VICTORIA ARENSKY"|8475274629|||"4553  GEN MEYER AV "|||||||3553
3554|5|4589-GENMEYERAVP|513111401P|2014|"MCDONALD'S #794"|"C/O CLB INVESTMENTS"|"120 NORTHPARK BLVD"|COVINGTON|LA|70433|123456|"CHRIS BARDELL"|9852106491|||"4589  GEN MEYER AV "|||||||3554
3555|5|4600-GENDEGAULLEDRP|513111714P|2014|"4600 DEGAULLE LLC"|"4600 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456|||||"4600  GEN DE GAULLE DR "|||||||3555
3556|5|4626-GENDEGAULLEDRP|513112108P|2014|"REGIONS BANK"|"250 RIVERCHASE PARKWAY"||BIRMINGHAM|AL|35244|123456|"ROBBIE CHANDLER"|6158432805|||"4626  GEN DE GAULLE DR "|||||||3556
3557|5|4650-GENDEGAULLEDR100P|513112102P|2014|"O'DOWD & O'DOWD"|"ATTORNEYS AT LAW"|"4650 GEN DE GAULLE DR   #100"|"NEW ORLEANS"|LA|70131|123456|"KIM O'DOWD"|5043930717|||"4650  GEN DE GAULLE DR 100"|||||||3557
3558|5|4650-GENDEGAULLEDR102AP|513112110P|2014|"STATE FARM INSURANCE"|"RANDY BORDLEE"|"4650 GEN DE GAULLE DR #102A"|"NEW ORLEANS"|LA|70131|123456|"RANDY BORDLEE"||||"4650  GEN DE GAULLE DR 102A"|||||||3558
3559|5|4662-GENDEGAULLEDRP|513112101P|2014|"DISCOUNT ZONE"|"4662 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456|||||"4662  GEN DE GAULLE DR "|||||||3559
3560|5|4800-GENMEYERAVP|513112213P|2014|"KING STAR CLEANERS"|"4800 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4800  GEN MEYER AV "|||||||3560
3561|5|4801-GENMEYERAV2P|513112227P|2014|"ALGIERS SPORTS BAR"|"4801 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4801  GEN MEYER AV 2"|||||||3561
3562|5|4801-GENMEYERAV3AP|513112226P|2014|"THE KITCHEN"|"4801 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4801  GEN MEYER AV 3A"|||||||3562
3563|5|4801-GENMEYERAV3P|513112206P|2014|"NAIL SALON"|"4801 GEN MEYER AVE"||"NEW ORLEANS"|LA|70114|123456|||||"4801  GEN MEYER AV 3"|||||||3563
3564|5|4801-GENMEYERAVB-P|513112229P|2014|"HONEY WHIP DONUTS"|"4801 GEN MEYER AV"|"SUITE B"|"NEW ORLEANS"|LA|70131|123456|||||"4801  GEN MEYER AV B-"|||||||3564
3565|5|4801-GENMEYERAVP|513112202P|2014|SUBWAY|"4801 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4801  GEN MEYER AV "|||||||3565
3566|5|4817-GENMEYERAVP|513112207P|2014|"HARRY'S ACE HARDWARE"|"3535 MAGAZINE ST"||"NEW ORLEANS"|LA|70115|123456|"GEORGE LAMPARD"|5048957764|5048961559|GEORGE@HARRYSACEHARDWARE.COM|"4817  GEN MEYER AV "|||||||3566
3567|5|4820-GENMEYERAVP|513112222P|2014|"ALL PLUS BEAUTY DEPOT"|"4820 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4820  GEN MEYER AV "|||||||3567
3568|5|4830-GENMEYERAVP|513112219P|2014|"AUTOZONE STORES INC #3011"|"11000 RICHMOND AVE #350"||HOUSTON|TX|77042|123456|"DAVID ZAMORA"|7132298585|7132298383||"4830  GEN MEYER AV "|||||||3568
3569|5|4850-GENMEYERAV0000001P|513112303P|2014|"CHUBBIE'S FRIED CHICKEN"|"4850 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"4850  GEN MEYER AV 0000001"|||||||3569
3570|5|4901-GENMEYERAV-P|513112319P|2014|"BROTHERS FOOD MART"|"4901 GEN MEYER AV"||"NEW ORLEANS"|LA|70131|123456|"IBRAHIM ATTAMARI"|5043939939|||"4901  GEN MEYER AV -"|||||||3570
3571|5|500-ELMIRAAVAP|513101021P|2014|"LOUIE'S CORNER BAR"|"500 ELMIRA AVE"||"NEW ORLEANS"|LA|70114|123456|||||"500  ELMIRA AV A"|||||||3571
3572|5|501-ELMIRAAV1P|513101029P|2014|"DIVISION 9| LLC"|"C/O DIVISION 9 |LLC"|"501 ELMIRA AVE"|"NEW ORLEANS"|LA|70114|123456|||||"501  ELMIRA AV 1"|||||||3572
3573|5|501-PELICANAVAP|513101013P|2014|"KUPCAKES ETC"|"501 PELICAN AVE"||"NEW ORLEANS"|LA|70114|123456|||||"501  PELICAN AV A"|||||||3573
3574|5|501-VERRETSTP|513103802P|2014|"WHITNEY BANK"|"11700 PRESTON ROAD"|"SUITE 660-193"|DALLAS|TX|75230|123456|"VALERIE ERTZ"|5045524582|9723929390||"501  VERRET ST "|||||||3574
3575|5|506-OPELOUSASAVP|513101406P|2014|"ARNOLD & GILBERT ATTNY AND NOTARY"|"506 OPELOUSAS STREET"||"NEW ORLEANS"|LA|70114|123456|||||"506  OPELOUSAS AV "|||||||3575
3576|5|5101-GENDEGAULLEDRP|513100106P|2014|"ALGIERS DISCOUNT"|"5101 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456|||||"5101  GEN DE GAULLE DR "|||||||3576
3577|5|513-OPELOUSASAV0000001P|513104602P|2014|"WESTSIDE WASH AND DRY"|"CHARLES DIXON| PROP"|"513 OPELOUSAS AVE"|"NEW ORLEANS"|LA|70114|123456|||||"513  OPELOUSAS AV 0000001"|||||||3577
3578|5|513-OPELOUSASAVP|513104601P|2014|"WESTSIDE CLEANERS"|"CHARLES DIXON| PROP"|"513 OPELOUSAS AVE"|"NEW ORLEANS"|LA|70114|123456|||||"513  OPELOUSAS AV "|||||||3578
3579|5|5163-GENDEGAULLEDR-P|513112579P|2014|"A & J'S MART"|"5163 GEN DE GAULLE DR"||"NEW ORLEANS"|LA|70131|123456||5046064141|||"5163  GEN DE GAULLE DR -"|||||||3579
3580|5|5163-GENDEGAULLEDR212P|513112518P|2014|"TENDER LOVING CARE"|"4650 GENERAL DEGAULLE DRIVE"|"SUITE 215"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR 212"|||||||3580
3581|5|5163-GENDEGAULLEDR213P|513112542P|2014|"MICHAEL L MULLIN"|"5163 GEN DE GAULLE DR"|"SUITE 213"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR 213"|||||||3581
3582|5|5163-GENDEGAULLEDRAP|513112504P|2014|"MICHELLI'S LOUNGE"|"c/o JOSEPH T & J A MICHELLI"|"5163 GEN DEGAULLE DR SUITE A"|"NEW ORLEANS"|LA|70131|123456|"JIMMY MICHELLI-504-394-9764"|5043949764|||"5163  GEN DE GAULLE DR A"|||||||3582
3583|5|5163-GENDEGAULLEDRBP|513112505P|2014|"ELECTRIC SUN"|"5163 GEN DE GAULLE DR"|"SUITE B"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR B"|||||||3583
3584|5|5163-GENDEGAULLEDRDP|513112507P|2014|SUBWAY|"5163 GEN DE GAULLE DR"|"SUITE D"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR D"|||||||3584
3585|5|5163-GENDEGAULLEDREP|513112508P|2014|"EDWARD D. JONES & CO LP"|"DBA TAX REPORTING #09038"|"12555 MANCHESTER RD"|"SAINT LOUIS"|MO|63131|123456|"KAREN SMITH"|3145154929|||"5163  GEN DE GAULLE DR E"|||||||3585
3586|5|5163-GENDEGAULLEDRKP|513112513P|2014|"SONNY'S BARBER SHOP"|"c/o JOSEPH TALAMO"|"5163 GEN DEGAULLE DR STE K"|"NEW ORLEANS"|LA|70131|123456|"SONNY TALAMO    393  7703"|5043937703|||"5163  GEN DE GAULLE DR K"|||||||3586
3587|5|5163-GENDEGAULLEDRLP|513112514P|2014|"THE PORTRAIT GALLERY"|"5163 GEN DE GAULLE DR"|"SUITE L"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR L"|||||||3587
3588|5|5163-GENDEGAULLEDRM-P|513112594P|2014|"PRO-MAILBOX  ETC"|"5163 GEN DE GAULLE DR"|"SUITE M"|"NEW ORLEANS"|LA|70131|123456|||||"5163  GEN DE GAULLE DR M-"|||||||3588
3589|5|5163-GENDEGAULLEDRST.CP|513112559P|2014|"NEW STYLES HAIR & NAILS"|"5163 GEN DE GAULLE DR"|"SUITE C"|"NEW ORLEANS"|LA|70131|123456|"LINH T. PHAM"|5043095465|||"5163  GEN DE GAULLE DR ST. C"|||||||3589
3590|5|5244-GENMEYERAVP|513112527P|2014|"AURORA COUNTRY CLUB"|"5244 GEN MEYER AV"||"NEW ORLEANS"|LA|70131|123456|||||"5244  GEN MEYER AV "|||||||3590
3591|5|5301-GENMEYERAVP|513112501P|2014|"HUGH HUMPHREY REAL ESTATE"|"5301 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"5301  GEN MEYER AV "|||||||3591
3592|5|5301-TULLISDRP|513112620P|2014|"WOODLAND VILLAGE 5301 TENANT LLC"|"DBA WOODLAND VILLAGE"|"4 WEST OAK LN SUITE 201"|"WHITE PLAINS"|NY|10604|123456|"MITCHELL STARER"|9143904300|||"5301  TULLIS DR "|||||||3592
3593|5|541-BERMUDASTP|513103101P|2014|"ALGIERS POINT GROCERY"|"541 BERMUDA ST"||"NEW ORLEANS"|LA|70114|123456|||||"541  BERMUDA ST "|||||||3593
3594|5|543-PATTERSONSTP|513101501P|2014|"OLD POINT BAR"|"545 PATTERSON ST"||"NEW ORLEANS"|LA|70114|123456|"WARREN MUNSTER"|5043615662|||"545  PATTERSON ST "|||||||3594
3595|5|5501-TULLISDRP|513112621P|2014|"RIVER VIEW VILLAS APARTMENTS"|"P.O. BOX 1938"||GRETNA|LA|70054|123456|||||"5501  TULLIS DR "|||||||3595
3596|5|6001-WOODLANDDRP|513112712P|2014|"GEN DE GAULLE SELF STORAGE"|"6001 WOODLAND DR"||"NEW ORLEANS"|LA|70131|123456|||||"6001  WOODLAND DR "|||||||3596
3597|5|601-OPELOUSASAVP|513104701P|2014|"OPELOUSAS POINT SUPERMARKET"|"601 OPELOUSAS AV"||"NEW ORLEANS"|LA|70114|123456|"TUYNH VAN NGUYEN"|5043665839|||"601  OPELOUSAS AV "|||||||3597
3598|5|601-SEGUINSTP|513103702P|2014|"RUSSELL D CARLL FINANCIAL REP"|"601 SEGUIN ST"||"NEW ORLEANS"|LA|70114|123456|||||"601  SEGUIN ST "|||||||3598
3599|5|6250-CARLISLECTP|513112500P|2014|"NORMAL LIFE OF LOUISIANA INC"|"9901 LINN STATION RD."||LOUSIVILLE|KY|40223|123456|"MYRA LIVSEY"|4048175346|||"6250  CARLISLE CT "|||||||3599
3600|5|6419-GENMEYERAVP|513112706P|2014|"T & T FOOD MART"|"6419 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|"HASAN GHANIM"|5043930201|||"6419  GEN MEYER AV "|||||||3600
3601|5|6423-GENMEYERAVP|513112708P|2014|"RIAH TRENDS SALON"|"6423 GEN MEYER AVE"||"NEW ORLEANS"|LA|70131|123456|||||"6423  GEN MEYER AV "|||||||3601
3602|5|6425-GENMEYERAVP|513112710P|2014|"EXCLUSIVE CUTS"|"6425 GEN MEYER AV"||"NEW ORLEANS"|LA|70131|123456|||||"6425  GEN MEYER AV "|||||||3602
3603|5|6445-ISADORESTP|513112703P|2014|"KERMIT BENN"|"6445 ISADORE ST"||"NEW ORLEANS"|LA|70131|123456|||||"6445  ISADORE ST "|||||||3603
3604|5|701-THAYERST--P|513102571P|2014|"ALLTEL COMMUNICATIONS LLC"|"PO BOX 260968"||PLANO|TX|75026|123456|"MICHELLE RICHTER"|9724755555|||"701  THAYER ST --"|||||||3604
3605|5|701-THAYERSTNP|513102550P|2014|"CROWN CASTLE TOWERS 05 LLC"|"PMB 353  TOWER #817613"|"4017 WASHINGTON RD"|MCMURRY|PA|15317|123456|"CARMEN LOPEZ"|8668664186|7138904226||"701  THAYER ST N"|||||||3605
3606|5|801-THAYERST--P|513102694P|2014|"PORT CARGO SERVICES"|"5200 COFFEE DR"||"NEW ORLEANS"|LA|70115|123456|||||"801  THAYER ST --"|||||||3606
