"JUR","PARID","TAXYR","CATEGORY","PPTYPE","FILEYR","YRACQD","NOUNITS","ACQUISITION_COST","EFFECTIVE_LIFE","CONSIGNER_OWNER_NAME","CONSIGNER_MAILING_ADDR","CONSIGNER_RENTAL_AMT","ITEM_DESCRIPTION","CONSIGNER_TEL_NO"
"2","42-GULLSTP","2025","08","15","2025","2013","1","800","12","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2021","1","4240","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2020","1","2811","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2019","1","4830","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2018","1","2419","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2015","1","212","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2014","1","859","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2013","1","1034","3","NULL","NULL","NULL","NULL","NULL"
"2","42-GULLSTP","2025","10","190","2025","2011","1","1105","3","NULL","NULL","NULL","NULL","NULL"
"5","901-THAYERSTP","2025","08","13","2025","2021","1","331345","12","NULL","NULL","NULL","NULL","NULL"
"5","901-THAYERSTP","2025","10","263","2025","2021","1","117685","12","NULL","NULL","NULL","NULL","NULL"
"5","901-THAYERSTP","2025","13","0","2025","2021","1","19883","12","NULL","NULL","NULL","Security Upgrade","NULL"
"5","901-THAYERSTP","2025","13","0","2025","2021","1","14700","12","NULL","NULL","NULL","Building Modifications","NULL"
"5","901-THAYERSTP","2025","13","0","2025","2021","1","5400","12","NULL","NULL","NULL","HVAC Upgrade","NULL"
"5","901-THAYERSTP","2025","13","0","2025","2023","1","9948","12","NULL","NULL","NULL","Security Upgrade","NULL"
"5","901-THAYERSTP","2025","13","0","2025","2023","1","6017","12","NULL","NULL","NULL","Slide Gate","NULL"
"5","901-THAYERSTP","2025","99","0","2025","NULL","1","NULL","3","Great America Financial Services","PO Box 660831, Dallas, TX 75266-0831","229","H{ Cp[oez E87660Z","0000000000"
"4","2005-MAGAZINESTP","2025","08","15","2025","2021","1","8680","12","NULL","NULL","NULL","NULL","NULL"
"4","2005-MAGAZINESTP","2025","10","93","2025","2021","1","15660","12","NULL","NULL","NULL","NULL","NULL"
"3","10001-LAKEFORESTBD100P","2025","08","13","2025","2022","1","1200","12","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","08","14","2025","2015","1","2383","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","08","14","2025","2015","1","3750","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","08","14","2025","2015","1","7336","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","10","228","2025","2015","1","9717","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","10","228","2025","2015","1","23432","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","10","228","2025","2015","1","11588","10","NULL","NULL","NULL","NULL","NULL"
"3","2200-ROYALSTP","2025","10","228","2025","2022","1","15000","10","NULL","NULL","NULL","NULL","NULL"
"3","10555-LAKEFORESTBD7KP","2025","08","13","2025","2009","1","12548","12","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","08","14","2025","2013","1","2066","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","08","14","2025","2014","1","5112","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","08","14","2025","2016","1","2496","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2013","1","48188","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2014","1","37972","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2015","1","3896","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2016","1","30863","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2017","1","5243","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","10","228","2025","2019","1","8293","10","NULL","NULL","NULL","NULL","NULL"
"3","617-PIETYSTP","2025","08","14","2025","2021","1","10000","10","NULL","NULL","NULL","NULL","NULL"
"3","1400-NBROADSTP","2025","08","5","2025","2007","1","2500","12","NULL","NULL","NULL","NULL","NULL"
"3","1400-NBROADSTP","2025","10","3","2025","2014","1","3050","10","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","1995","1","2866","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","1996","1","893","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","1998","1","7276","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","2000","1","1300","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","2001","1","19605","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","2002","1","1300","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","2006","1","4407","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","08","15","2025","2022","1","1939","12","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","33","2025","2013","1","11671","10","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","33","2025","2014","1","2000","10","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","33","2025","2015","1","1989","10","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","70","2025","2018","1","7500","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","72","2025","2019","1","4000","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","190","2025","2019","1","900","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","71","2025","2020","1","500","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","190","2025","2020","1","500","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","72","2025","2021","1","4596","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","190","2025","2021","1","1859","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","70","2025","2022","1","1970","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","71","2025","2023","1","2097","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","10","190","2025","2023","1","5422","3","NULL","NULL","NULL","NULL","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2008","1","37476","12","NULL","NULL","NULL","2nd Floor Buildout","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2009","1","250","12","NULL","NULL","NULL","2nd Floor Buildout","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2011","1","3220","12","NULL","NULL","NULL","Print Room Buildout","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2011","1","9375","12","NULL","NULL","NULL","A/C and Heat Upgrade","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2013","1","46196","12","NULL","NULL","NULL","1st Floor Buildout","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2018","1","26790","12","NULL","NULL","NULL","New Roof","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2019","1","5346","12","NULL","NULL","NULL","Exterior Building Repairs","NULL"
"6","5423-MAGAZINESTP","2025","13","0","2025","2022","1","2000","12","NULL","NULL","NULL","New Gate","NULL"
"6","5432-MAGAZINESTP","2025","08","14","2025","2016","1","4388","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","08","14","2025","2017","1","10031","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","10","228","2025","2015","1","16639","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","10","228","2025","2016","1","5893","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","10","228","2025","2017","1","4800","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","10","228","2025","2018","1","1040","10","NULL","NULL","NULL","NULL","NULL"
"6","5432-MAGAZINESTP","2025","13","0","2025","2015","1","7347","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"6","5432-MAGAZINESTP","2025","13","0","2025","2016","1","6927","12","NULL","NULL","NULL","Outdoor Improvements","NULL"
"6","5432-MAGAZINESTP","2025","13","0","2025","2016","1","6338","12","NULL","NULL","NULL","Counters","NULL"
"6","5432-MAGAZINESTP","2025","13","0","2025","2016","1","26388","12","NULL","NULL","NULL","Indoor Improvements","NULL"
"6","3951-MAGAZINESTP","2025","08","13","2025","2017","1","3893","12","NULL","NULL","NULL","NULL","NULL"
"6","3951-MAGAZINESTP","2025","08","13","2025","2019","1","1281","12","NULL","NULL","NULL","NULL","NULL"
"6","3951-MAGAZINESTP","2025","10","70","2025","2019","1","1943","3","NULL","NULL","NULL","NULL","NULL"
"6","3951-MAGAZINESTP","2025","10","70","2025","2020","1","2392","3","NULL","NULL","NULL","NULL","NULL"
"3","2201-ELYSIANFIELDSAVP","2025","08","14","2025","2012","1","3500","10","NULL","NULL","NULL","NULL","NULL"
"3","2201-ELYSIANFIELDSAVP","2025","08","14","2025","2005","1","1000","10","NULL","NULL","NULL","NULL","NULL"
"3","2201-ELYSIANFIELDSAVP","2025","10","228","2025","2015","1","3000","10","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2023","1","720","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2020","1","900","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2019","1","3455","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2016","1","316","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2015","1","19661","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2014","1","3124","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2013","1","864","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2012","1","1818","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","08","13","2025","2007","1","1270","12","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","190","2025","2019","1","1000","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","190","2025","2015","1","14000","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2012","1","545","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2013","1","121","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2014","1","567","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","72","2025","2015","1","10788","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2016","1","300","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2019","1","270","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2021","1","170","3","NULL","NULL","NULL","NULL","NULL"
"1","1340-POYDRASST1950P","2025","10","75","2025","2023","1","355","3","NULL","NULL","NULL","NULL","NULL"
"7","7611-MAPLESTB3P","2025","08","13","2025","2016","1","200","12","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2005","1","92438","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2006","1","775894","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2007","1","883280","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2008","1","565500","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2010","1","393543","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2012","1","190313","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2013","1","101479","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2014","1","86711","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2016","1","16717","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2017","1","266923","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2018","1","364091","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2019","1","12587","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2021","1","6510","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2022","1","1381940","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","10","83","2025","2023","1","169648","10","NULL","NULL","NULL","NULL","NULL"
"7","8800-SCLAIBORNEAVP","2025","13","4","2025","2009","1","50155","15","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","08","13","2025","2005","1","2694","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","103","2025","2021","1","135507","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","103","2025","2018","1","6580","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","103","2025","2017","1","99056","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","76","2025","2016","1","5930","3","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","103","2025","2001","1","3692","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","103","2025","2000","1","9162","12","NULL","NULL","NULL","NULL","NULL"
"6","2633-NAPOLEONAV701P","2025","10","173","2025","1992","1","1002","12","NULL","NULL","NULL","NULL","NULL"
"5","3600-GENDEGAULLEDRP","2025","10","50","2025","2018","1","927945","10","NULL","NULL","NULL","NULL","NULL"
"5","3600-GENDEGAULLEDRP","2025","10","264","2025","2018","1","20864","12","NULL","NULL","NULL","NULL","NULL"
"5","3600-GENDEGAULLEDRP","2025","10","260","2025","2018","1","8578","10","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2011","1","7000","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2012","1","12100","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2013","1","44100","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2014","1","11025","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2015","1","22050","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER68P","2025","10","262","2025","2018","1","14000","5","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","08","15","2025","2017","1","11863","12","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","08","15","2025","2018","1","3855","12","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","08","15","2025","2019","1","13557","12","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","08","15","2025","2021","1","1586","12","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","10","70","2025","2017","1","3711","3","NULL","NULL","NULL","NULL","NULL"
"6","5500-MAGAZINESTP","2025","13","0","2025","2017","1","103299","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"6","5500-MAGAZINESTP","2025","13","0","2025","2023","1","4600","12","NULL","NULL","NULL","Renovations & Remodel","NULL"
"6","5500-MAGAZINESTP","2025","99","0","2025","NULL","1","NULL","1","Goshwara ","36 West 44th St #103 New York, NY 10036","0","Jewelry","2129379727"
"6","7136-WASHINGTONAVP","2025","08","13","2025","1989","1","5200","12","NULL","NULL","NULL","NULL","NULL"
"6","7136-WASHINGTONAVP","2025","08","13","2025","2005","1","9500","12","NULL","NULL","NULL","NULL","NULL"
"6","7136-WASHINGTONAVP","2025","10","168","2025","1987","1","2800","8","NULL","NULL","NULL","NULL","NULL"
"6","7136-WASHINGTONAVP","2025","10","168","2025","1990","1","3200","8","NULL","NULL","NULL","NULL","NULL"
"6","7136-WASHINGTONAVP","2025","10","168","2025","2005","1","500","8","NULL","NULL","NULL","NULL","NULL"
"6","7136-WASHINGTONAVP","2025","99","0","2025","NULL","1","NULL","3","Gulf Coast Office Products","5801 River Oaks Rd S., New Orleans LA 70123","360","SAVIN MPC COPIER","5047333830"
"6","7136-WASHINGTONAVP","2025","99","0","2025","NULL","1","NULL","2","Pitney Bowes","PO Box 37184, Pittsburg, PA  15250","280","Pitney Bowes Postage meter","8005220020"
"6","3434-PRYTANIAST300P","2025","08","13","2025","2019","1","853","12","NULL","NULL","NULL","NULL","NULL"
"6","3434-PRYTANIAST300P","2025","10","116","2025","2022","1","4565","5","NULL","NULL","NULL","NULL","NULL"
"4","2201-MAGAZINESTP","2025","08","15","2025","2020","1","6000","12","NULL","NULL","NULL","NULL","NULL"
"4","2201-MAGAZINESTP","2025","10","70","2025","2020","1","500","3","NULL","NULL","NULL","NULL","NULL"
"5","1319-NEWTONSTP","2025","10","83","2025","2011","1","22170","10","NULL","NULL","NULL","NULL","NULL"
"5","1319-NEWTONSTP","2025","10","83","2025","2011","1","28595","10","NULL","NULL","NULL","NULL","NULL"
"5","3520-HOLIDAYDRAAP","2025","08","13","2025","2023","1","0","12","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","08","15","2025","2014","1","2000","12","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","08","15","2025","2012","1","2600","12","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","08","15","2025","2017","1","2000","12","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","10","100","2025","2016","1","350","5","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","10","106","2025","2017","1","600","5","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","10","51","2025","2013","1","200","5","NULL","NULL","NULL","NULL","NULL"
"2","1015-DECATURSTP","2025","13","0","2025","2014","1","2000","12","NULL","NULL","NULL","Improvement","NULL"
"1","701-POYDRASST4040P","2025","08","13","2025","2004","1","2192","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","08","13","2025","2009","1","18564","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","08","13","2025","2010","1","1170","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","08","13","2025","2022","1","88963","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","08","13","2025","2023","1","6523","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","10","69","2025","2014","1","62495","3","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4040P","2025","10","70","2025","2017","1","2688","3","NULL","NULL","NULL","NULL","NULL"
